timestamp,electrode,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
1713493261692.000,4,-70.3125,264.16015625,99.12109375,-70.3125,-284.1796875,-291.50390625,11.71875,267.578125,185.546875,-247.55859375,-345.703125,30.2734375
1713493261738.875,3,970.703125,-155.76171875,-1000,-704.1015625,467.7734375,-944.82421875,44.921875,-1000,-829.58984375,304.19921875,-895.5078125,285.15625
1713493261738.875,2,43.45703125,-26.3671875,-103.02734375,-83.984375,24.4140625,62.5,-31.73828125,-115.234375,-77.1484375,26.3671875,62.5,-40.52734375
1713493261738.875,0,448.2421875,83.49609375,-228.515625,-115.234375,262.20703125,453.125,185.05859375,-207.03125,-176.7578125,243.65234375,494.140625,279.296875
1713493261738.875,1,-214.35546875,-264.6484375,-304.6875,-317.3828125,-329.58984375,-361.328125,-411.1328125,-449.70703125,-470.703125,-503.90625,-563.96484375,-653.80859375
1713493261738.875,4,187.01171875,-48.33984375,-388.18359375,-423.33984375,-67.3828125,151.85546875,62.01171875,-193.84765625,-307.12890625,-113.28125,161.62109375,332.51953125
1713493261785.750,3,-928.22265625,-943.359375,168.9453125,-897.94921875,442.87109375,-788.0859375,-1000,57.6171875,-928.7109375,579.58984375,-626.46484375,-1000
1713493261785.750,2,-123.53515625,-72.265625,6.8359375,48.828125,12.20703125,-94.23828125,-123.53515625,-36.1328125,71.2890625,45.41015625,-77.1484375,-101.07421875
1713493261785.750,0,-161.62109375,-237.79296875,178.22265625,463.8671875,251.46484375,-158.203125,-238.76953125,99.609375,374.51171875,290.52734375,-114.2578125,-308.59375
1713493261785.750,1,-707.51953125,-722.65625,-789.0625,-872.55859375,-944.3359375,-998.53515625,-1000,-999.51171875,-1000,-1000,-1000,-1000
1713493261785.750,4,16.11328125,-361.328125,-83.984375,302.24609375,224.12109375,-181.640625,-228.515625,119.62890625,224.12109375,156.73828125,-35.64453125,-275.87890625
1713493261832.625,3,-157.71484375,-996.58203125,727.5390625,-454.1015625,-1000,-289.0625,921.875,842.28515625,-295.8984375,-1000,-413.57421875,798.33984375
1713493261832.625,2,-11.71875,65.91796875,30.2734375,-76.66015625,-107.421875,-41.015625,17.578125,20.5078125,-30.2734375,-91.30859375,-44.43359375,54.6875
1713493261832.625,0,-6.8359375,384.27734375,344.23828125,-101.07421875,-341.30859375,-67.87109375,372.0703125,360.3515625,-96.6796875,-338.8671875,-126.953125,255.859375
1713493261832.625,1,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000
1713493261832.625,4,-252.9296875,62.98828125,187.5,-10.7421875,-234.86328125,-201.171875,334.47265625,540.0390625,-24.90234375,-293.9453125,-106.93359375,122.55859375
1713493261879.500,3,974.12109375,-62.98828125,-1000,-553.7109375,657.71484375,-931.15234375,167.48046875,-1000,-727.5390625,483.88671875,-913.57421875,287.109375
1713493261879.500,2,70.80078125,-27.83203125,-97.65625,-46.875,45.41015625,41.015625,-44.921875,-99.12109375,-69.3359375,5.37109375,20.5078125,-23.92578125
1713493261879.500,0,352.05078125,21.484375,-293.45703125,-171.875,215.8203125,372.55859375,59.5703125,-350.5859375,-311.5234375,153.80859375,360.83984375,0.9765625
1713493261879.500,1,-1000,-999.0234375,-1000,-973.14453125,-927.24609375,-938.4765625,-953.125,-937.5,-904.78515625,-891.6015625,-875.48828125,-841.796875
1713493261879.500,4,224.609375,88.8671875,-187.01171875,-253.90625,34.66796875,369.140625,354.00390625,-97.65625,-328.125,121.58203125,462.890625,146.97265625
1713493261926.375,3,-931.640625,-819.3359375,366.2109375,-904.78515625,500,-739.74609375,-936.03515625,224.609375,-921.875,662.59765625,-541.9921875,-1000
1713493261926.375,2,-109.86328125,-126.46484375,-30.2734375,32.2265625,-31.73828125,-137.6953125,-133.30078125,-21.484375,41.9921875,-37.59765625,-118.65234375,-88.37890625
1713493261926.375,0,-368.65234375,-359.375,14.16015625,297.36328125,100.5859375,-302.24609375,-387.6953125,-33.69140625,302.734375,202.1484375,-259.27734375,-441.40625
1713493261926.375,1,-840.33203125,-826.171875,-786.1328125,-763.18359375,-776.85546875,-788.0859375,-770.5078125,-745.60546875,-741.69921875,-763.671875,-764.16015625,-736.328125
1713493261926.375,4,-198.73046875,-278.80859375,-69.3359375,201.171875,236.328125,4.39453125,-155.2734375,-35.15625,157.2265625,456.54296875,274.4140625,-232.421875
1713493261973.250,3,53.7109375,-934.5703125,713.8671875,-450.68359375,-1000,-131.8359375,984.86328125,846.6796875,-247.0703125,-1000,-338.8671875,875.48828125
1713493261973.250,2,-21.484375,39.0625,16.11328125,-71.2890625,-118.1640625,-61.5234375,26.85546875,27.83203125,-82.51953125,-154.296875,-52.734375,38.0859375
1713493261973.250,0,-67.3828125,298.33984375,209.47265625,-199.21875,-381.8359375,-90.8203125,273.92578125,232.421875,-117.1875,-369.62890625,-213.8671875,229.4921875
1713493261973.250,1,-721.19140625,-703.125,-689.453125,-701.171875,-705.56640625,-677.734375,-642.578125,-631.34765625,-660.64453125,-644.53125,-588.37890625,-585.9375
1713493261973.250,4,-99.609375,221.6796875,238.28125,-40.52734375,-209.47265625,-34.1796875,217.28515625,217.7734375,136.71875,73.73046875,-55.6640625,165.0390625
1713493262020.125,3,977.05078125,-74.21875,-1000,-483.88671875,752.44140625,-969.23828125,65.4296875,-1000,-652.83203125,546.875,-916.9921875,340.33203125
1713493262020.125,2,1.953125,-76.66015625,-115.234375,-75.68359375,12.6953125,25.390625,-53.7109375,-117.1875,-89.84375,0.9765625,41.015625,-36.62109375
1713493262020.125,0,312.98828125,-90.33203125,-407.2265625,-218.26171875,204.1015625,319.3359375,-8.30078125,-340.33203125,-252.44140625,116.69921875,310.05859375,73.73046875
1713493262020.125,1,-588.37890625,-572.265625,-553.22265625,-536.62109375,-523.4375,-503.41796875,-491.2109375,-499.51171875,-478.02734375,-430.6640625,-422.36328125,-424.31640625
1713493262020.125,4,429.6875,180.6640625,-237.3046875,-231.4453125,137.6953125,348.14453125,103.02734375,-190.4296875,-148.92578125,83.49609375,257.8125,209.47265625
1713493262067.000,3,-914.55078125,-776.85546875,445.3125,-900.87890625,457.03125,-807.6171875,-863.76953125,341.30859375,-916.50390625,602.5390625,-618.65234375,-950.68359375
1713493262067.000,2,-160.15625,-116.69921875,21.97265625,33.69140625,-31.73828125,-109.375,-106.93359375,-21.484375,-1.46484375,-24.90234375,-80.078125,-121.58203125
1713493262067.000,0,-299.8046875,-361.81640625,50.78125,347.16796875,97.16796875,-293.9453125,-324.21875,54.6875,357.91015625,126.953125,-261.23046875,-314.453125
1713493262067.000,1,-427.24609375,-403.3203125,-366.69921875,-354.98046875,-342.7734375,-339.84375,-321.77734375,-291.50390625,-281.25,-260.25390625,-258.30078125,-259.765625
1713493262067.000,4,153.80859375,-52.24609375,4.39453125,403.80859375,356.93359375,14.16015625,-124.51171875,87.40234375,483.88671875,373.53515625,-108.3984375,-259.765625
1713493262113.875,3,238.76953125,-943.84765625,785.64453125,-357.421875,-1000,100.5859375,-963.37890625,877.44140625,-186.5234375,-1000,-159.66796875,969.7265625
1713493262113.875,2,-44.43359375,30.76171875,-6.8359375,-109.375,-126.953125,-50.29296875,23.4375,-20.5078125,-109.375,-101.5625,-48.33984375,22.94921875
1713493262113.875,0,4.39453125,331.0546875,261.23046875,-150.87890625,-321.2890625,-15.625,317.87109375,319.3359375,-104.4921875,-395.5078125,-120.1171875,254.39453125
1713493262113.875,1,-230.46875,-201.66015625,-198.2421875,-206.54296875,-192.87109375,-152.83203125,-133.30078125,-152.34375,-154.78515625,-129.8828125,-120.1171875,-110.3515625
1713493262113.875,4,-41.015625,212.890625,245.1171875,42.48046875,-185.546875,-20.01953125,243.1640625,504.8828125,367.67578125,-235.83984375,-240.234375,130.37109375
1713493262160.750,3,942.87109375,-62.5,-1000,-324.70703125,869.140625,-985.3515625,127.44140625,-1000,-537.59765625,689.94140625,-918.9453125,279.296875
1713493262160.750,2,22.94921875,-62.01171875,-123.046875,-69.82421875,35.64453125,38.57421875,-67.3828125,-126.953125,-68.84765625,34.1796875,48.828125,-57.6171875
1713493262160.750,0,262.6953125,-86.9140625,-333.49609375,-158.203125,228.515625,342.7734375,16.6015625,-323.73046875,-222.16796875,167.96875,372.0703125,91.30859375
1713493262160.750,1,-108.88671875,-119.62890625,-118.65234375,-91.30859375,-68.84765625,-84.47265625,-112.3046875,-106.93359375,-81.54296875,-64.453125,-77.1484375,-94.23828125
1713493262160.750,4,202.1484375,-10.25390625,-192.3828125,-153.80859375,80.56640625,317.3828125,308.10546875,-22.94921875,-166.015625,35.64453125,329.58984375,464.84375
1713493262207.625,3,-997.0703125,-717.7734375,516.6015625,-905.76171875,404.78515625,-862.79296875,-808.10546875,382.32421875,-885.7421875,453.125,-841.796875,-969.7265625
1713493262207.625,2,-92.28515625,-39.0625,34.66796875,70.80078125,7.8125,-85.9375,-96.6796875,4.8828125,95.703125,18.5546875,-89.84375,-76.171875
1713493262207.625,0,-343.26171875,-276.85546875,138.18359375,333.49609375,103.515625,-256.34765625,-245.1171875,83.984375,321.77734375,137.20703125,-270.01953125,-320.3125
1713493262207.625,1,-59.08203125,-38.0859375,-29.296875,-15.13671875,-33.69140625,-51.7578125,-43.9453125,-5.859375,20.01953125,-10.25390625,-28.3203125,-17.08984375
1713493262207.625,4,-24.90234375,-327.63671875,-29.78515625,216.796875,101.5625,-187.01171875,-45.41015625,173.828125,149.4140625,83.984375,-39.0625,-149.4140625
1713493262254.500,3,162.109375,-916.9921875,614.74609375,-592.28515625,-1000,-12.20703125,-944.82421875,718.75,-447.265625,-1000,-234.375,933.59375
1713493262254.500,2,23.4375,80.078125,26.85546875,-53.22265625,-68.359375,-5.37109375,60.05859375,71.77734375,-7.32421875,-77.1484375,-3.90625,105.46875
1713493262254.500,0,-6.8359375,322.75390625,210.9375,-221.6796875,-353.02734375,-8.7890625,321.77734375,215.8203125,-167.48046875,-333.984375,-81.54296875,252.9296875
1713493262254.500,1,3.41796875,-1.953125,-19.04296875,-16.11328125,3.90625,21.484375,45.8984375,62.01171875,25.390625,-8.30078125,19.53125,51.26953125
1713493262254.500,4,-163.57421875,166.015625,300.29296875,-63.4765625,-363.28125,-80.56640625,392.578125,315.4296875,-34.66796875,-209.47265625,-102.05078125,100.5859375
1713493262301.375,3,833.984375,-295.8984375,-1000,-450.1953125,796.875,945.80078125,-167.48046875,-1000,-581.54296875,648.4375,-963.8671875,20.5078125
1713493262301.375,2,84.47265625,-26.85546875,-78.61328125,-0.9765625,87.890625,59.5703125,-23.92578125,-62.01171875,-15.625,52.24609375,69.82421875,21.484375
1713493262301.375,0,275.390625,-68.359375,-341.796875,-151.3671875,270.99609375,369.140625,1.46484375,-333.0078125,-178.7109375,251.953125,333.49609375,27.34375
1713493262301.375,1,24.4140625,-6.8359375,0,31.25,43.9453125,27.83203125,15.13671875,11.23046875,20.01953125,26.3671875,37.59765625,39.0625
1713493262301.375,4,194.3359375,88.37890625,-113.76953125,-204.58984375,68.359375,377.44140625,212.40234375,-282.2265625,-350.09765625,168.9453125,395.5078125,46.38671875
1713493262348.250,3,-1000,-738.76953125,443.359375,-915.52734375,206.0546875,-970.703125,-859.375,286.1328125,-885.7421875,380.37109375,-863.28125,-992.67578125
1713493262348.250,2,-59.5703125,-38.0859375,65.4296875,100.5859375,-3.41796875,-108.88671875,-70.3125,43.45703125,83.49609375,-12.6953125,-77.1484375,-52.24609375
1713493262348.250,0,-234.375,-211.9140625,99.609375,302.24609375,74.70703125,-319.3359375,-372.55859375,-30.76171875,226.07421875,59.5703125,-416.015625,-511.71875
1713493262348.250,1,12.20703125,2.9296875,39.0625,55.6640625,26.3671875,-2.44140625,-1.46484375,13.18359375,9.27734375,-31.25,-33.69140625,-18.5546875
1713493262348.250,4,-213.37890625,-182.6171875,15.625,181.640625,215.8203125,-21.484375,-230.46875,-30.76171875,280.76171875,483.88671875,69.82421875,-352.05078125
1713493262395.125,3,109.375,-895.01953125,475.09765625,-748.046875,-1000,-48.828125,-978.515625,617.1875,-522.94921875,-1000,-197.75390625,975.5859375
1713493262395.125,2,-5.859375,49.8046875,32.2265625,-69.82421875,-97.16796875,-17.578125,55.17578125,29.296875,-63.4765625,-91.796875,-12.20703125,65.4296875
1713493262395.125,0,-96.6796875,182.12890625,-10.25390625,-365.72265625,-455.078125,-129.8828125,196.77734375,134.27734375,-228.515625,-417.96875,-121.58203125,279.296875
1713493262395.125,1,-16.6015625,-13.18359375,-20.5078125,-50.78125,-65.4296875,-55.17578125,-55.17578125,-66.89453125,-89.84375,-102.05078125,-77.63671875,-51.26953125
1713493262395.125,4,-21.484375,360.83984375,203.125,-162.59765625,-276.3671875,-70.3125,128.41796875,248.046875,48.33984375,-335.44921875,-317.3828125,-10.25390625
1713493262442.000,3,825.68359375,-318.359375,-1000,-311.5234375,909.66796875,928.22265625,-151.85546875,-1000,-428.22265625,766.11328125,-970.703125,105.95703125
1713493262442.000,2,19.04296875,-67.87109375,-66.89453125,-12.20703125,60.546875,58.10546875,-31.25,-103.02734375,-63.4765625,75.68359375,96.19140625,-18.5546875
1713493262442.000,0,302.24609375,-129.39453125,-405.76171875,-105.46875,300.78125,304.6875,-46.875,-282.2265625,-121.09375,209.9609375,349.609375,51.7578125
1713493262442.000,1,-79.58984375,-94.7265625,-71.77734375,-69.82421875,-63.96484375,-64.453125,-83.49609375,-108.88671875,-103.02734375,-67.3828125,-77.63671875,-91.796875
1713493262442.000,4,449.70703125,300.78125,-326.66015625,-166.015625,263.18359375,282.71484375,81.0546875,-104.4921875,-61.03515625,71.2890625,206.0546875,137.6953125
1713493262488.875,3,-1000,-597.16796875,645.5078125,-937.5,247.0703125,-971.6796875,-713.8671875,516.6015625,-904.296875,424.31640625,-843.26171875,-834.9609375
1713493262488.875,2,-83.984375,-32.71484375,60.05859375,65.91796875,-4.39453125,-68.84765625,-60.546875,40.0390625,97.65625,30.76171875,-62.98828125,-97.65625
1713493262488.875,0,-310.05859375,-217.28515625,207.03125,390.13671875,93.75,-251.46484375,-206.54296875,159.66796875,362.79296875,136.23046875,-222.65625,-220.21484375
1713493262488.875,1,-84.47265625,-80.56640625,-77.63671875,-80.078125,-86.42578125,-96.6796875,-90.33203125,-56.640625,-39.55078125,-55.6640625,-77.63671875,-87.40234375
1713493262488.875,4,-237.3046875,-358.3984375,-7.8125,354.00390625,214.84375,-215.8203125,-312.5,9.765625,249.0234375,140.625,-125,-43.45703125
1713493262535.750,3,364.74609375,-917.48046875,579.1015625,-642.08984375,-982.421875,173.828125,-915.52734375,664.55078125,-532.71484375,-1000,29.296875,-942.3828125
1713493262535.750,2,0.9765625,95.703125,24.4140625,-73.2421875,-59.08203125,23.92578125,69.3359375,21.97265625,-41.50390625,-48.33984375,-6.8359375,64.94140625
1713493262535.750,0,102.5390625,354.98046875,213.8671875,-193.84765625,-297.8515625,54.6875,394.04296875,270.01953125,-179.6875,-296.38671875,21.484375,338.37890625
1713493262535.750,1,-47.36328125,-32.2265625,-69.82421875,-90.8203125,-83.49609375,-74.21875,-78.61328125,-98.14453125,-92.7734375,-96.6796875,-107.421875,-83.0078125
1713493262535.750,4,149.4140625,253.90625,274.4140625,-23.4375,-315.4296875,-208.49609375,273.4375,463.8671875,-42.48046875,-395.01953125,-134.765625,177.734375
1713493262582.625,3,774.90234375,-351.5625,-1000,-191.40625,965.8203125,895.01953125,-175.29296875,-1000,-433.59375,795.41015625,996.09375,-57.12890625
1713493262582.625,2,62.5,-42.96875,-91.796875,-11.23046875,67.87109375,41.9921875,-56.640625,-100.09765625,-37.109375,44.921875,7.8125,-89.84375
1713493262582.625,0,271.97265625,-91.30859375,-289.55078125,-31.73828125,334.9609375,321.77734375,-62.01171875,-345.703125,-149.90234375,257.8125,392.578125,16.11328125
1713493262582.625,1,-80.078125,-119.62890625,-134.27734375,-109.86328125,-86.42578125,-97.16796875,-111.328125,-101.07421875,-94.23828125,-80.078125,-92.28515625,-102.5390625
1713493262582.625,4,154.78515625,-61.5234375,-298.828125,-191.89453125,149.4140625,293.9453125,117.67578125,-205.56640625,-245.1171875,-19.04296875,375.48828125,325.68359375
1713493262629.500,3,-1000,-562.98828125,675.29296875,-952.1484375,95.21484375,-1000,-714.84375,483.3984375,-913.57421875,347.16796875,-882.32421875,-856.4453125
1713493262629.500,2,-104.00390625,-61.5234375,20.01953125,51.7578125,-19.04296875,-122.55859375,-119.62890625,6.8359375,65.91796875,-27.83203125,-130.37109375,-84.9609375
1713493262629.500,0,-361.328125,-182.6171875,224.12109375,327.63671875,45.41015625,-255.859375,-195.80078125,143.06640625,326.171875,135.25390625,-233.88671875,-303.7109375
1713493262629.500,1,-90.33203125,-88.8671875,-75.68359375,-71.2890625,-95.21484375,-124.51171875,-119.62890625,-83.49609375,-61.5234375,-87.890625,-104.00390625,-77.63671875
1713493262629.500,4,-259.27734375,-245.1171875,138.18359375,211.9140625,10.25390625,-110.83984375,-49.8046875,89.35546875,228.02734375,247.0703125,72.75390625,-255.859375
1713493262676.375,3,334.47265625,-895.5078125,458.0078125,-790.52734375,-943.359375,228.02734375,-912.59765625,632.32421875,-577.63671875,-1000,64.94140625,-958.0078125
1713493262676.375,2,11.23046875,42.48046875,-7.32421875,-86.9140625,-95.703125,-22.94921875,42.96875,18.5546875,-73.2421875,-140.625,-63.4765625,62.01171875
1713493262676.375,0,91.30859375,360.83984375,143.5546875,-247.0703125,-292.48046875,55.17578125,329.1015625,176.7578125,-195.3125,-265.625,-0.48828125,269.04296875
1713493262676.375,1,-67.87109375,-74.21875,-84.47265625,-93.75,-81.0546875,-53.7109375,-37.109375,-28.80859375,-42.48046875,-71.2890625,-42.48046875,-6.8359375
1713493262676.375,4,-105.95703125,177.734375,161.1328125,-138.671875,-305.6640625,-6.34765625,289.0625,224.12109375,-136.23046875,-117.1875,196.77734375,163.0859375
1713493262723.250,3,732.421875,-412.59765625,-1000,-146.484375,997.0703125,846.6796875,-255.37109375,-1000,-332.51953125,899.90234375,931.640625,-161.1328125
1713493262723.250,2,17.578125,-96.6796875,-119.62890625,-39.0625,29.296875,2.44140625,-83.0078125,-125,-76.66015625,15.13671875,41.9921875,-54.19921875
1713493262723.250,0,248.53515625,-120.60546875,-342.28515625,-88.8671875,290.52734375,290.0390625,-98.14453125,-359.86328125,-118.1640625,266.6015625,302.24609375,-36.62109375
1713493262723.250,1,-44.43359375,-79.58984375,-62.5,-30.2734375,-16.11328125,-18.06640625,-29.78515625,-27.83203125,-17.578125,-8.30078125,-3.90625,-25.390625
1713493262723.250,4,224.609375,87.40234375,-250.9765625,-200.68359375,165.0390625,338.37890625,137.6953125,-217.28515625,-99.609375,299.8046875,328.61328125,84.9609375
1713493262770.125,3,-1000,-568.84765625,640.13671875,-978.515625,-45.8984375,-1000,-608.3984375,478.515625,-916.50390625,183.59375,-1000,-814.453125
1713493262770.125,2,-146.484375,-106.93359375,36.62109375,57.12890625,-60.546875,-134.765625,-93.75,-11.71875,23.92578125,-31.73828125,-119.62890625,-111.328125
1713493262770.125,0,-280.76171875,-153.3203125,165.0390625,333.49609375,39.55078125,-283.69140625,-196.2890625,171.875,357.91015625,81.0546875,-280.2734375,-229.4921875
1713493262770.125,1,-48.828125,-19.53125,32.71484375,29.78515625,0,-19.53125,-6.8359375,14.6484375,28.80859375,19.53125,-16.11328125,-20.99609375
1713493262770.125,4,-52.734375,67.87109375,128.41796875,270.5078125,166.50390625,-95.703125,-164.0625,87.40234375,361.81640625,201.66015625,-191.40625,-317.87109375
1713493262817.000,3,366.69921875,-892.578125,325.68359375,-884.765625,-966.796875,141.6015625,-899.4140625,485.83984375,-721.6796875,-1000,-125.48828125,-961.9140625
1713493262817.000,2,-31.25,32.71484375,-2.44140625,-125,-130.859375,-23.92578125,33.69140625,-21.97265625,-111.81640625,-103.515625,-19.53125,34.1796875
1713493262817.000,0,164.0625,332.03125,108.3984375,-206.0546875,-255.859375,59.5703125,333.49609375,200.68359375,-176.7578125,-308.59375,12.20703125,342.7734375
1713493262817.000,1,3.90625,31.73828125,22.94921875,-9.27734375,-6.34765625,15.13671875,37.59765625,20.99609375,2.9296875,22.94921875,37.59765625,40.52734375
1713493262817.000,4,162.59765625,419.43359375,150.87890625,-46.875,-117.67578125,-33.69140625,248.53515625,364.74609375,83.984375,-310.05859375,-182.6171875,312.98828125
1713493262863.875,3,532.2265625,-685.546875,-1000,-205.078125,963.37890625,710.44921875,-441.40625,-1000,-320.3125,877.44140625,872.0703125,-257.32421875
1713493262863.875,2,-8.30078125,-93.26171875,-114.74609375,-63.96484375,-0.9765625,8.7890625,-73.73046875,-145.5078125,-104.98046875,31.25,50.29296875,-73.2421875
1713493262863.875,0,224.609375,-163.57421875,-300.29296875,12.6953125,330.078125,244.140625,-109.86328125,-273.92578125,-46.875,224.12109375,278.80859375,-26.85546875
1713493262863.875,1,23.4375,15.13671875,12.6953125,8.30078125,18.5546875,18.06640625,6.8359375,-5.859375,9.27734375,55.6640625,33.69140625,-6.34765625
1713493262863.875,4,372.55859375,-53.22265625,-333.49609375,21.97265625,463.37890625,308.10546875,31.73828125,-22.4609375,174.8046875,216.796875,230.95703125,137.20703125
1713493262910.750,3,-1000,-498.046875,746.09375,972.16796875,-92.28515625,-1000,-573.2421875,640.625,-953.61328125,168.9453125,-1000,-750.9765625
1713493262910.750,2,-125.9765625,-59.08203125,22.94921875,20.01953125,-51.7578125,-119.140625,-101.5625,-23.4375,30.2734375,-32.71484375,-139.6484375,-113.28125
1713493262910.750,0,-319.82421875,-147.4609375,264.16015625,344.23828125,-4.39453125,-292.48046875,-147.4609375,207.03125,290.52734375,60.546875,-238.28125,-218.75
1713493262910.750,1,0.48828125,11.23046875,3.90625,-7.32421875,-17.578125,-37.109375,-40.52734375,-19.04296875,3.90625,-20.99609375,-54.6875,-39.55078125
1713493262910.750,4,-237.79296875,-346.6796875,21.484375,374.51171875,92.28515625,-299.31640625,-121.58203125,285.64453125,318.84765625,110.83984375,-119.62890625,-239.2578125
1713493262957.625,3,449.70703125,-899.90234375,317.3828125,-931.640625,-846.6796875,345.21484375,-893.5546875,472.16796875,-772.94921875,-967.28515625,171.38671875,-918.9453125
1713493262957.625,2,5.37109375,35.64453125,-54.6875,-137.20703125,-113.76953125,-21.97265625,2.9296875,-51.7578125,-99.12109375,-110.3515625,-32.71484375,35.64453125
1713493262957.625,0,123.53515625,349.609375,131.34765625,-244.140625,-245.1171875,109.86328125,366.2109375,155.2734375,-255.37109375,-291.9921875,12.20703125,291.50390625
1713493262957.625,1,-19.04296875,-36.62109375,-66.89453125,-78.125,-62.98828125,-52.734375,-67.87109375,-76.66015625,-67.87109375,-70.3125,-51.7578125,-34.66796875
1713493262957.625,4,-87.890625,123.046875,143.5546875,-141.6015625,-361.328125,-73.2421875,476.5625,437.98828125,-192.3828125,-395.99609375,-115.72265625,211.9140625
1713493263004.500,3,633.7890625,-562.98828125,-1000,-10.7421875,-961.42578125,777.34375,-352.5390625,-1000,-180.6640625,978.515625,850.09765625,-256.8359375
1713493263004.500,2,-14.16015625,-115.234375,-137.20703125,-37.59765625,46.38671875,-10.25390625,-123.046875,-119.140625,-33.203125,16.6015625,-0.48828125,-71.2890625
1713493263004.500,0,174.31640625,-181.15234375,-287.59765625,-36.1328125,287.109375,279.78515625,-87.890625,-329.1015625,-74.21875,312.5,290.52734375,-88.8671875
1713493263004.500,1,-36.62109375,-62.5,-65.91796875,-16.6015625,-12.20703125,-41.9921875,-59.5703125,-45.41015625,-40.0390625,-49.8046875,-56.15234375,-66.40625
1713493263004.500,4,199.21875,-102.5390625,-254.8828125,-94.7265625,145.5078125,347.65625,229.00390625,-263.18359375,-261.71875,177.24609375,331.54296875,-6.34765625
1713493263051.375,3,-1000,-349.609375,860.83984375,946.2890625,-114.2578125,-1000,-547.36328125,659.66796875,-948.2421875,112.79296875,-1000,-676.26953125
1713493263051.375,2,-118.1640625,-79.58984375,6.8359375,28.3203125,-52.734375,-142.08984375,-116.2109375,19.53125,45.8984375,-59.08203125,-129.39453125,-77.1484375
1713493263051.375,0,-293.9453125,-83.0078125,250,286.1328125,-32.71484375,-253.41796875,-133.30078125,173.33984375,339.35546875,69.3359375,-282.2265625,-209.47265625
1713493263051.375,1,-65.91796875,-63.96484375,-57.12890625,-43.9453125,-60.546875,-87.40234375,-62.98828125,-21.484375,-35.64453125,-64.94140625,-70.80078125,-73.73046875
1713493263051.375,4,-329.1015625,-178.7109375,200.1953125,243.1640625,-41.50390625,-79.1015625,42.48046875,31.73828125,159.1796875,120.60546875,-204.1015625,-361.81640625
1713493263098.250,3,538.0859375,-919.43359375,285.64453125,-988.28125,-703.61328125,566.40625,-913.57421875,433.10546875,-802.24609375,-928.7109375,206.54296875,-911.62109375
1713493263098.250,2,14.16015625,30.76171875,-35.15625,-111.328125,-96.19140625,-12.20703125,25.87890625,-30.76171875,-124.51171875,-151.85546875,-36.1328125,62.5
1713493263098.250,0,186.03515625,353.02734375,83.984375,-264.16015625,-193.84765625,175.29296875,326.66015625,121.58203125,-207.51953125,-228.02734375,25.390625,279.78515625
1713493263098.250,1,-72.75390625,-61.5234375,-64.453125,-71.77734375,-66.40625,-51.7578125,-40.52734375,-56.640625,-82.51953125,-85.9375,-46.38671875,-25.390625
1713493263098.250,4,-18.5546875,302.734375,145.99609375,-229.4921875,-293.9453125,2.9296875,242.67578125,156.73828125,-113.28125,-20.99609375,-30.2734375,2.9296875
1713493263145.125,3,584.47265625,-649.4140625,-1000,29.296875,-937.98828125,675.29296875,-503.41796875,-1000,-152.34375,-993.65234375,776.85546875,-364.74609375
1713493263145.125,2,-13.18359375,-114.2578125,-124.0234375,-42.96875,23.92578125,-19.04296875,-121.09375,-137.20703125,-84.9609375,-4.8828125,22.94921875,-77.1484375
1713493263145.125,0,168.9453125,-225.09765625,-323.2421875,-2.9296875,311.03515625,235.3515625,-143.5546875,-315.4296875,-17.08984375,291.50390625,243.1640625,-61.5234375
1713493263145.125,1,-51.7578125,-63.4765625,-50.78125,-35.64453125,-33.203125,-41.9921875,-50.29296875,-49.31640625,-42.96875,-16.11328125,0.9765625,-30.76171875
1713493263145.125,4,205.56640625,-67.3828125,-411.62109375,-226.5625,193.84765625,294.43359375,-69.3359375,-402.34375,-30.76171875,317.87109375,182.12890625,-49.8046875
1713493263192.000,3,-1000,-403.80859375,835.9375,935.546875,-195.3125,-1000,-463.37890625,708.984375,998.53515625,-50.78125,-1000,-616.2109375
1713493263192.000,2,-158.203125,-76.66015625,47.36328125,22.94921875,-85.44921875,-140.13671875,-77.63671875,6.34765625,14.6484375,-63.96484375,-126.953125,-101.07421875
1713493263192.000,0,-261.71875,-104.98046875,257.32421875,330.56640625,-5.37109375,-259.765625,-105.46875,247.55859375,323.73046875,3.41796875,-292.48046875,-157.2265625
1713493263192.000,1,-60.05859375,-33.203125,-9.27734375,-23.4375,-35.64453125,-41.015625,-28.80859375,-19.04296875,-28.80859375,-47.36328125,-69.82421875,-83.49609375
1713493263192.000,4,-143.06640625,-142.08984375,34.1796875,269.53125,75.68359375,-247.55859375,-220.703125,144.53125,314.94140625,32.2265625,-317.3828125,-156.73828125
1713493263238.875,3,596.19140625,-937.5,143.06640625,-1000,-794.921875,384.765625,-902.83203125,366.2109375,-860.3515625,-911.1328125,232.91015625,-879.8828125
1713493263238.875,2,-24.90234375,54.19921875,-9.27734375,-122.0703125,-98.6328125,-0.48828125,46.875,-40.0390625,-119.140625,-75.68359375,-5.37109375,40.0390625
1713493263238.875,0,215.8203125,293.45703125,40.52734375,-270.99609375,-248.53515625,132.8125,338.8671875,141.6015625,-232.91015625,-291.9921875,73.73046875,336.9140625
